state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,240800,17031240800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.1,71,83.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,240900,17031240900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.4,75.6,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241000,17031241000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.8,67.9,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241100,17031241100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.4,71.6,81.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241200,17031241200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.7,78.4,87,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241300,17031241300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.1,78.3,83.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241400,17031241400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.1,76.5,85.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241500,17031241500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,241600,17031241600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.2,77.2,87.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242000,17031242000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.2,72.2,82.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242100,17031242100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.9,70.7,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242200,17031242200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242300,17031242300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.3,76.1,88.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242400,17031242400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.9,78.6,87.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242500,17031242500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,77.1,84.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242600,17031242600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.8,73.2,82.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242700,17031242700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242800,17031242800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.4,78.3,82.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,242900,17031242900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.8,71.4,80.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243000,17031243000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.9,74.4,81.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243100,17031243100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,85.6,79.3,91.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243200,17031243200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,68.9,77.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243300,17031243300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243400,17031243400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.2,77.5,84.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,243500,17031243500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250200,17031250200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.7,70.7,80.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250300,17031250300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.3,71,77.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250400,17031250400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.1,69.9,82.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250500,17031250500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.3,76.3,80.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250600,17031250600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.7,73,82.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250700,17031250700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.6,66.9,72.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,250800,17031250800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.3,70.3,78.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251000,17031251000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251100,17031251100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,68.6,75.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251200,17031251200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.5,71,80,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251300,17031251300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.2,68,74.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251400,17031251400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.3,70.3,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251500,17031251500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,70.1,73.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251600,17031251600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.3,65.8,72.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251700,17031251700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.1,67.9,80.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251800,17031251800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.9,67.3,72.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,251900,17031251900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.3,66.7,71.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,252000,17031252000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.7,69.9,75.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,252101,17031252101,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.8,68.5,79.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,252102,17031252102,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.4,67.8,73,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,252201,17031252201,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.2,70,76.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,252202,17031252202,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.3,67.2,71.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260100,17031260100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,70.2,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260200,17031260200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,65.4,58.9,71.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260300,17031260300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,65.4,61.7,69.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260400,17031260400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.3,65.9,74.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260500,17031260500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.1,64.4,75.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260600,17031260600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,67.1,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260700,17031260700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.1,66.2,76,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260800,17031260800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.9,68.1,73.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,260900,17031260900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,261000,17031261000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.3,67.7,74.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,270500,17031270500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.3,67.6,75,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,271200,17031271200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.1,68.6,77.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,271300,17031271300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.5,66.3,78.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,271400,17031271400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.6,62.6,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,271500,17031271500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,271800,17031271800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.5,64.2,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,280100,17031280100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,280400,17031280400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.8,64.9,74.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,280800,17031280800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.8,71.3,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,280900,17031280900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,281900,17031281900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,282700,17031282700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,74.3,70.2,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,282800,17031282800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.7,75.3,88.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,283100,17031283100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.3,73.4,79.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,283200,17031283200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,283800,17031283800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,72.5,79.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,290900,17031290900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,66.5,61.5,71.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,291200,17031291200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,67.7,76.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,291600,17031291600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.2,71.3,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,292200,17031292200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.4,70.8,74,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,292400,17031292400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.4,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,292500,17031292500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.2,69.5,74.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,300500,17031300500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,72.8,78.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,300600,17031300600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75,73.4,76.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,300700,17031300700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,72.4,79.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,300800,17031300800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,300900,17031300900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,72.3,79.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301100,17031301100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,73,78.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301200,17031301200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,73.1,78.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301600,17031301600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,73.6,80.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301701,17031301701,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.4,79.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301702,17031301702,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.1,79.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301801,17031301801,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.1,79.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301802,17031301802,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,73.4,78.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,301803,17031301803,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77,74.4,79.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310200,17031310200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,77.6,83.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310300,17031310300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.1,73.8,84.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310400,17031310400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310500,17031310500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,71.8,80.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310600,17031310600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.8,72.7,80.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310700,17031310700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.2,75.5,80.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310800,17031310800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.1,74.7,79.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,310900,17031310900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.1,74.7,79.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,320100,17031320100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.9,80.2,85.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,320400,17031320400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,320600,17031320600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.7,75.6,87.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,330100,17031330100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.3,78.2,82.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,330200,17031330200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.3,77.3,83.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,340300,17031340300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,84.5,79.8,89.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,340400,17031340400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76.1,72.9,79.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,340500,17031340500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.4,74.9,81.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,340600,17031340600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67.9,62.2,73.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,350100,17031350100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.3,75.3,81.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,350400,17031350400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,351000,17031351000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,77.2,72.8,81.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,351100,17031351100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.4,74.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,351400,17031351400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.8,70.2,77.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,351500,17031351500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,360200,17031360200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,380100,17031380100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,69.8,65.2,74.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,380200,17031380200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.3,67.4,77.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,380500,17031380500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,380700,17031380700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,67,60.8,73.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381200,17031381200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.8,69.7,75.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381400,17031381400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381500,17031381500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381700,17031381700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381800,17031381800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,70.2,65.5,74.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,381900,17031381900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72.8,68.3,77.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390100,17031390100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79,75.3,82.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390200,17031390200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390300,17031390300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.3,69.7,76.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390400,17031390400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.4,70.2,76.6,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390500,17031390500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390600,17031390600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,84.8,78.9,90.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,390700,17031390700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82,79.2,84.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,400300,17031400300,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,76,72,80,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,400400,17031400400,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,73.7,67.5,79.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,400500,17031400500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,68.2,65,71.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,400800,17031400800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,72,69.2,74.8,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410100,17031410100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,75.6,72.3,78.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410200,17031410200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,NA,NA,NA,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410500,17031410500,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.5,74.7,82.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410600,17031410600,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,78.6,76.1,81.1,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410700,17031410700,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,79.7,76.7,82.7,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410800,17031410800,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.7,76.5,88.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,410900,17031410900,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,81.6,76,87.2,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,411000,17031411000,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,80.7,78,83.4,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,411100,17031411100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,82.4,79.8,85,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,411200,17031411200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,83.5,79.5,87.5,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420100,17031420100,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,71.1,66.9,75.3,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
IL,17,31,Cook County,420200,17031420200,1714000,Chicago,Life expectancy,37,total population,1,-999,-999,64.7,61.5,67.9,"2010-2015, 6 Year Modeled Estimate",22/10/21,tract,13,
